latitude,longitude,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
45.0856,-95.1239,5,284.47,0.07,11.27,54.08,0.35,16.04,9.77,0.08
56.8068,-98.8924,5,124.55,0.06,10.24,43.94,2.12,9.41,10.66,0.14
45.2984,-153.8151,5,158.66,0.05,5.29,21.71,0.26,13.61,23.55,0.1
41.1257,-156.4754,3,136.91,0.02,2.45,12.0,0.23,15.43,12.87,0.06
45.3691,-5.4983,5,206.82,0.03,12.34,42.94,1.79,15.36,8.64,0.17
3.8612,160.0564,2,164.88,0.08,11.91,11.14,1.07,18.14,11.82,0.11
-9.0472,29.2956,4,204.8,0.09,16.05,38.82,2.97,7.89,18.21,0.16
-22.424,-83.9406,2,204.79,0.04,2.88,31.62,1.44,7.66,26.0,0.2
61.8658,-148.627,3,157.28,0.05,2.24,32.46,1.28,16.92,16.42,0.11
75.3924,-7.3682,2,248.12,0.09,13.71,53.68,2.37,19.98,14.17,0.1
-83.8992,95.0408,2,207.67,0.05,16.51,49.86,2.01,16.43,21.34,0.08
-71.1453,-174.9034,4,214.54,0.03,4.15,40.11,1.18,8.98,19.94,0.07
70.8925,44.4975,4,364.82,0.05,6.09,29.99,1.27,11.73,8.66,0.14
-0.3475,-60.4844,1,135.14,0.1,15.42,39.73,0.58,10.51,28.09,0.06
71.351,-11.116,4,107.03,0.09,6.09,27.71,2.55,19.34,6.86,0.19
8.7092,80.5698,5,128.76,0.09,3.66,36.52,1.28,9.67,15.72,0.02
-9.0505,33.1703,2,274.99,0.07,7.66,49.55,1.12,16.62,15.87,0.09
-86.6899,23.0862,2,356.86,0.05,7.69,54.65,2.55,18.29,7.48,0.12
-47.6277,132.4269,3,276.63,0.07,13.06,43.76,1.36,24.53,24.16,0.16
-47.5227,12.1003,2,179.94,0.04,17.95,51.2,2.01,5.72,17.07,0.19
-31.758,72.0125,4,276.82,0.04,9.62,35.69,0.96,15.76,13.95,0.15
23.7066,48.7244,1,374.31,0.07,18.73,59.6,1.2,16.83,23.91,0.1
-62.887,-124.5439,1,160.03,0.07,2.41,10.04,1.1,16.79,6.3,0.19
5.2858,121.176,5,207.02,0.04,14.79,40.23,1.82,16.63,26.58,0.13
53.8181,-165.4896,3,116.7,0.06,18.27,42.7,2.6,17.79,16.59,0.19
8.6268,141.746,1,314.67,0.05,2.19,29.38,0.67,23.16,10.67,0.07
-76.118,-55.6891,4,353.44,0.06,12.38,11.17,2.61,14.31,28.74,0.19
-52.4891,-6.644,2,246.18,0.06,8.95,17.21,1.87,17.43,18.34,0.1
-13.4582,-81.5742,3,318.55,0.03,18.73,10.68,0.67,10.3,15.32,0.07
-5.2136,-75.3783,2,135.12,0.06,3.51,58.29,2.21,15.25,13.62,0.19
-72.1073,-97.5883,5,296.26,0.09,14.13,19.38,2.76,6.29,6.77,0.07
29.4557,26.7584,2,313.43,0.08,6.37,15.86,2.87,9.17,16.31,0.17
57.5663,-21.9385,2,118.49,0.1,18.32,38.63,1.81,5.16,25.8,0.09
-48.3926,-151.8443,2,126.79,0.06,5.64,44.95,2.58,13.75,14.53,0.17
-80.0042,-93.1191,3,356.56,0.06,13.88,46.96,2.61,19.36,29.14,0.2
-63.8789,-95.241,4,154.76,0.06,16.61,17.31,1.0,17.93,6.05,0.11
47.6551,-143.8103,1,376.37,0.08,19.97,55.08,1.36,5.93,12.46,0.06
88.6514,17.5068,4,219.74,0.07,15.23,43.57,1.43,12.58,19.54,0.16
4.3679,-35.2421,3,198.17,0.1,14.96,31.83,2.57,11.22,25.29,0.2
39.4189,-87.0125,5,140.83,0.07,16.3,40.81,2.95,11.48,28.79,0.13
-89.1525,116.2546,4,388.75,0.01,10.13,41.58,1.46,20.99,11.89,0.16
-88.7169,-104.5651,3,342.58,0.08,14.8,55.68,0.61,14.11,22.96,0.18
35.2344,150.6887,2,346.16,0.03,11.72,37.77,2.38,5.58,25.46,0.17
54.7509,-79.8431,1,237.27,0.07,5.47,14.54,2.29,23.29,16.86,0.16
19.0323,69.6546,5,199.44,0.1,11.36,27.05,0.2,13.31,27.97,0.16
25.9888,-89.517,1,128.96,0.03,17.3,50.8,2.36,11.49,22.69,0.16
-57.2481,-8.151,1,193.12,0.07,9.09,23.48,0.15,18.21,15.94,0.13
89.2242,156.1938,2,317.94,0.09,16.43,26.08,1.14,14.92,15.34,0.12
0.644,32.7719,2,118.6,0.06,10.47,11.61,2.6,13.99,19.24,0.13
-24.5615,2.7512,2,192.23,0.08,17.67,33.45,1.41,6.72,23.02,0.14
-26.8715,-4.2098,2,372.2,0.1,19.03,31.03,0.53,8.07,28.62,0.07
-24.78,117.3962,1,310.79,0.07,14.78,55.02,0.52,13.38,10.9,0.14
-53.6581,124.4116,5,103.94,0.05,8.08,38.61,1.39,18.5,6.32,0.16
4.5081,-45.6135,1,186.65,0.04,11.81,36.44,0.83,18.77,18.1,0.16
-1.7221,133.3927,2,119.37,0.02,3.53,44.54,2.65,10.58,17.78,0.04
-65.479,-123.9665,4,329.47,0.02,15.92,58.11,2.36,15.9,15.62,0.02
79.1932,-148.471,2,312.02,0.08,5.62,32.97,1.89,5.05,11.6,0.19
26.8617,-47.3142,1,180.36,0.04,13.34,57.0,0.42,21.3,25.35,0.1
26.1125,82.4719,3,357.36,0.02,19.31,32.25,2.63,9.66,6.03,0.14
-11.5912,-28.6302,4,131.01,0.07,4.82,18.91,2.95,23.82,6.36,0.05
84.6802,-145.0098,4,186.98,0.02,12.58,17.22,0.12,15.12,6.32,0.17
-12.2766,-5.8868,5,377.42,0.08,18.13,57.98,1.27,8.37,24.01,0.1
15.6586,46.8987,3,133.0,0.02,17.79,30.68,0.8,15.91,10.47,0.19
-39.3106,23.9524,1,268.07,0.04,5.29,41.6,0.93,22.37,10.98,0.1
45.2292,-139.2887,2,396.12,0.02,5.05,55.1,0.15,15.41,19.92,0.02
-52.8301,165.6922,5,393.01,0.06,13.58,39.18,0.25,21.79,24.14,0.12
-50.2048,-149.4959,5,295.35,0.01,5.97,35.28,0.79,23.25,10.3,0.09
89.8495,-169.3509,4,341.56,0.02,13.92,17.96,1.51,16.28,11.88,0.12
73.1681,-103.6677,1,341.64,0.07,11.41,53.53,1.93,13.91,28.33,0.12
-8.6483,27.5416,5,290.02,0.06,10.77,51.87,2.25,8.81,25.1,0.04
13.9661,93.6986,3,138.55,0.03,13.81,33.55,2.77,15.71,14.76,0.09
-61.6829,-51.4057,1,279.17,0.1,3.1,44.4,0.22,8.61,18.49,0.03
4.9452,-67.6503,5,204.75,0.04,7.47,28.32,2.05,6.15,28.92,0.12
-16.7026,-168.6035,4,176.54,0.09,17.28,14.36,1.97,21.54,23.09,0.14
32.3942,-25.0148,1,265.4,0.09,7.75,46.25,2.58,17.82,11.01,0.13
45.4687,171.7696,4,143.68,0.04,17.02,57.58,2.51,8.79,20.17,0.18
33.8023,-98.8791,2,194.7,0.1,1.08,13.7,0.18,17.19,27.8,0.17
-67.0651,-168.7029,2,160.32,0.05,13.38,50.04,0.98,9.96,9.83,0.17
75.9466,-0.0037,3,314.29,0.02,14.91,27.52,1.8,22.74,19.76,0.08
-76.4217,-150.3959,3,151.29,0.04,16.49,25.58,0.54,12.61,13.19,0.2
58.1276,141.2921,5,146.01,0.03,10.21,34.71,1.01,5.13,6.32,0.15
-18.1617,-2.7522,1,167.63,0.09,17.48,32.19,1.72,20.84,27.33,0.06
-45.8305,149.3213,4,363.86,0.01,7.38,54.75,2.8,14.29,25.55,0.07
24.2746,-6.5994,1,122.66,0.07,10.33,16.5,1.76,11.26,13.48,0.18
83.9878,137.4792,3,251.81,0.02,1.87,58.75,1.28,16.75,21.38,0.1
-39.6507,-121.0987,3,364.69,0.06,19.89,11.42,1.06,11.85,23.71,0.06
43.4958,115.68,1,147.21,0.03,2.65,32.99,2.85,16.7,12.23,0.02
-30.9746,-3.1284,1,122.85,0.02,19.0,54.64,1.41,19.29,23.41,0.12
-73.1983,88.649,4,114.87,0.07,5.99,32.31,0.58,15.65,13.48,0.13
58.8311,-65.5094,4,159.48,0.05,8.36,30.14,1.09,16.06,8.21,0.11
47.5131,123.705,2,309.57,0.02,10.53,24.03,1.92,12.9,14.13,0.19
-85.1969,128.1764,5,387.26,0.08,8.82,23.57,0.49,8.47,23.75,0.02
-11.7063,14.6368,3,153.73,0.05,14.65,39.13,2.42,21.6,10.59,0.1
53.7177,165.4328,2,202.32,0.06,9.98,30.83,1.65,9.71,15.0,0.02
-30.2868,-66.6003,2,253.83,0.04,10.7,34.71,1.86,10.52,9.37,0.07
87.7512,-43.8366,5,253.88,0.07,6.42,10.31,0.13,21.37,15.63,0.12
31.434,10.4722,1,378.84,0.03,3.11,56.81,1.33,5.3,24.55,0.16
84.7232,-112.6937,2,233.86,0.07,1.42,19.94,2.83,6.82,18.03,0.14
-28.7099,139.5242,3,300.05,0.03,5.22,32.55,2.77,12.59,14.85,0.19
-34.1047,115.2788,4,198.84,0.06,14.66,12.32,2.24,23.24,28.78,0.06
-4.037,87.1085,5,127.49,0.09,11.61,54.33,0.8,6.85,29.78,0.1
-79.8324,-156.6782,2,282.56,0.09,5.76,25.8,2.0,20.47,21.12,0.19
-56.7846,86.9021,3,171.24,0.06,13.13,32.65,0.27,12.2,7.72,0.02
60.9623,-154.6889,1,163.33,0.05,11.59,48.23,2.2,21.11,7.64,0.15
41.8733,-56.655,1,367.24,0.06,19.61,25.69,2.15,24.61,9.17,0.1
39.8667,-54.0918,2,175.83,0.07,13.76,55.71,0.52,15.97,20.48,0.18
-89.3013,34.2133,3,348.43,0.06,19.92,52.02,2.08,7.94,20.85,0.03
78.4991,-59.8859,3,120.37,0.07,15.63,28.97,1.8,8.03,25.59,0.15
-86.6156,147.4851,1,353.46,0.07,6.19,53.54,0.22,9.99,6.41,0.18
-18.9057,-32.0026,4,281.11,0.02,13.36,55.7,2.77,7.68,23.23,0.04
-35.1248,-49.3477,3,127.25,0.03,3.67,49.08,2.19,13.65,18.43,0.05
-23.8865,127.5521,3,187.19,0.07,17.87,16.04,0.36,6.16,25.35,0.07
-6.1099,-20.0473,5,356.72,0.1,14.11,55.01,0.6,11.87,23.52,0.16
-88.8293,-5.5576,2,315.28,0.03,4.58,18.1,2.49,6.65,22.97,0.11
-77.1489,-108.2055,4,215.09,0.08,19.86,17.91,0.73,15.15,16.76,0.19
6.2892,125.9258,3,263.74,0.03,13.25,56.68,1.02,17.31,12.88,0.11
-57.8268,-41.9063,3,384.73,0.06,3.5,30.32,0.13,8.25,15.89,0.05
-35.8449,-6.7792,5,230.36,0.05,1.73,21.34,0.2,17.35,10.2,0.12
-16.5927,142.9895,5,283.4,0.09,12.85,28.87,0.52,24.24,17.57,0.06
64.3389,179.6626,5,280.68,0.06,15.87,33.72,2.45,21.86,18.26,0.13
26.9875,84.0956,1,381.98,0.08,19.54,43.21,1.86,13.28,10.4,0.1
-67.8378,-54.249,2,177.18,0.09,8.37,54.26,0.7,17.31,25.08,0.06
-39.4147,-15.9374,4,160.25,0.02,9.08,38.39,0.47,21.45,12.68,0.12
-79.7274,62.2687,2,297.28,0.02,4.17,31.43,0.45,21.68,12.48,0.11
15.8722,131.5214,4,138.87,0.08,5.56,34.93,2.4,14.08,25.78,0.09
74.8473,-150.9286,4,248.72,0.02,3.63,34.12,1.75,5.9,12.81,0.1
70.6567,-65.8966,2,239.34,0.03,6.73,11.0,2.16,8.68,17.62,0.15
6.6903,169.7928,5,223.7,0.05,4.43,46.05,1.44,6.56,22.09,0.15
63.5669,105.8929,3,364.47,0.05,5.47,24.85,0.33,7.05,26.69,0.19
-34.1563,144.7725,2,389.48,0.04,19.26,54.7,1.62,11.78,17.76,0.12
21.5161,-90.644,1,283.06,0.04,10.23,17.08,1.56,11.53,10.77,0.19
-7.2636,70.3828,3,338.89,0.08,19.69,36.37,1.66,10.13,19.57,0.01
76.8661,20.8596,5,257.47,0.08,17.15,37.73,0.71,7.43,6.72,0.16
-8.7506,-12.1685,4,247.13,0.06,1.84,18.47,0.26,10.6,18.86,0.05
-20.2047,-44.7734,3,381.52,0.07,17.81,17.93,2.93,7.23,24.38,0.09
-23.4336,45.5123,2,125.1,0.03,11.99,26.79,0.72,17.01,18.19,0.02
32.3548,-18.2108,1,319.12,0.02,10.43,18.26,1.52,13.37,10.45,0.05
62.1377,-136.6191,4,308.51,0.03,1.53,34.81,2.79,5.24,20.81,0.02
22.1114,9.5948,2,157.78,0.07,7.06,25.34,0.48,16.39,7.73,0.17
19.5162,62.5369,3,191.75,0.03,4.78,42.88,2.95,10.69,27.75,0.1
-51.5281,-28.3326,4,174.88,0.01,7.53,45.12,0.43,21.36,23.23,0.05
-36.6275,175.4669,4,169.7,0.07,14.35,46.1,2.86,6.13,22.13,0.08
-59.6048,-76.8124,5,310.58,0.1,16.6,21.98,1.07,6.9,12.98,0.06
63.3694,-168.4565,4,322.11,0.08,10.6,59.24,1.61,12.89,18.62,0.16
39.5013,157.0989,4,229.76,0.07,9.83,18.38,0.97,5.43,21.39,0.12
41.9807,6.0288,5,366.54,0.09,3.64,26.08,1.83,12.79,20.63,0.06
24.5277,-62.1451,5,327.75,0.05,11.29,58.12,0.42,15.6,6.49,0.12
44.8319,131.216,3,340.64,0.02,18.94,48.34,0.15,11.1,16.87,0.08
41.3379,-18.5537,3,122.91,0.08,9.65,50.12,1.78,17.72,9.06,0.09
5.1879,34.094,2,111.74,0.06,4.23,29.86,1.27,13.62,19.82,0.03
72.4347,-127.4654,4,396.79,0.09,6.8,49.08,1.78,18.38,25.42,0.09
15.267,-159.6715,3,179.8,0.03,12.59,17.9,1.19,5.13,8.9,0.13
58.0649,-145.2902,4,308.28,0.08,15.66,51.02,1.63,13.19,23.94,0.11
1.0281,116.4612,4,311.11,0.09,7.27,16.72,1.05,16.44,19.96,0.12
72.2135,-99.5489,4,144.35,0.07,14.5,57.22,0.96,23.39,10.38,0.14
32.1318,136.5823,5,189.57,0.01,14.94,43.64,1.66,5.09,13.48,0.06
-87.2434,81.192,3,226.17,0.04,8.03,20.06,2.1,13.71,26.06,0.17
1.4272,98.6467,2,243.91,0.1,19.35,11.17,2.45,6.33,28.62,0.02
-0.6657,112.8271,2,301.27,0.07,2.49,10.09,2.98,24.06,28.38,0.04
-25.3732,-155.2567,5,363.5,0.01,13.13,42.33,1.32,15.66,17.13,0.05
-11.4618,26.0215,5,307.92,0.1,11.18,59.48,2.22,21.27,26.98,0.03
55.7848,129.3943,4,147.27,0.05,4.88,49.39,1.06,7.1,20.6,0.15
88.9189,95.1051,3,371.15,0.02,11.63,52.46,0.26,20.96,7.69,0.17
45.0525,114.2285,1,379.56,0.07,12.98,19.1,0.51,6.45,20.45,0.17
-82.6424,109.8914,3,314.03,0.09,17.09,11.04,0.7,16.53,16.15,0.17
-48.8168,-169.7094,2,266.26,0.07,4.71,46.32,0.73,18.95,14.2,0.08
-43.8198,-57.4054,2,362.18,0.06,3.64,48.87,1.95,7.25,24.83,0.14
50.2564,133.2466,3,186.27,0.1,13.5,31.92,0.83,23.25,19.95,0.07
55.3153,11.7903,5,289.21,0.01,14.91,23.02,2.54,5.02,8.76,0.09
27.4804,-122.0061,1,240.29,0.06,2.91,46.71,1.79,9.26,27.39,0.19
-69.7732,109.4922,2,231.57,0.05,17.34,44.66,2.84,24.56,9.67,0.16
-63.1345,-111.9455,1,388.1,0.02,11.4,13.48,0.8,18.42,14.31,0.1
54.2439,46.1991,5,170.92,0.04,3.75,18.28,1.71,11.04,20.32,0.18
66.535,61.6568,3,180.98,0.09,11.82,49.26,0.55,22.39,9.43,0.05
-59.1675,32.4442,1,187.36,0.09,1.12,40.0,1.89,13.37,6.39,0.06
82.5436,47.517,1,255.01,0.06,19.61,47.42,2.96,19.06,13.52,0.14
-77.6742,17.0585,1,317.74,0.09,6.1,51.19,1.45,18.55,13.71,0.06
59.8775,-111.5261,1,281.63,0.06,12.86,44.8,1.92,17.83,9.09,0.02
-2.3707,-71.5074,2,290.16,0.02,12.4,50.67,1.71,15.78,17.57,0.04
-70.7482,90.0748,2,273.0,0.07,9.15,42.94,0.66,15.0,15.45,0.04
-63.5685,150.0502,4,275.41,0.02,14.03,44.65,0.11,10.01,19.22,0.11
-11.0843,-62.5073,4,200.83,0.01,18.68,10.16,1.87,5.42,21.67,0.13
82.2191,-79.0934,3,350.58,0.09,6.75,29.69,2.66,7.09,29.26,0.11
-51.7562,95.433,4,106.85,0.07,8.73,17.78,2.56,24.05,14.49,0.03
58.395,118.551,4,369.43,0.02,19.85,42.29,1.29,5.45,27.54,0.05
49.9643,-164.1484,4,362.44,0.07,5.89,19.4,0.78,5.41,10.63,0.12
-27.9402,-49.8856,1,363.25,0.05,7.1,31.62,2.67,16.67,21.83,0.13
38.0038,36.7876,2,193.8,0.1,15.56,32.7,2.31,14.91,27.24,0.04
-21.8699,19.3029,1,195.57,0.07,10.5,11.5,2.18,9.47,6.27,0.13
-89.9355,155.1337,3,399.06,0.01,12.71,55.92,1.51,16.46,11.08,0.11
-29.798,-108.5931,5,307.07,0.08,15.97,18.43,0.17,6.98,26.46,0.11
60.7456,81.9703,3,158.63,0.03,1.67,23.85,2.93,20.07,14.81,0.18
-72.8968,-128.445,2,275.26,0.04,19.55,58.74,2.56,14.4,27.91,0.13
-54.7293,24.6987,3,186.15,0.06,17.35,29.55,0.47,11.77,15.48,0.16
4.5551,11.4384,1,160.2,0.02,5.34,11.13,2.58,15.69,13.47,0.08
10.2894,-81.4175,5,268.8,0.02,17.22,55.75,2.04,6.87,10.57,0.01
-60.3027,-109.0748,2,268.14,0.09,6.45,14.19,0.98,24.99,28.88,0.19
-12.3651,98.7749,2,171.98,0.04,6.5,19.06,1.97,12.54,10.34,0.03
-41.0707,-160.1694,5,214.1,0.06,4.25,39.9,2.14,6.64,28.35,0.01
3.6485,-28.8245,3,344.53,0.01,1.06,49.97,2.5,16.2,25.01,0.12
40.8807,13.1912,4,160.18,0.04,16.21,45.12,1.1,22.24,16.78,0.18
69.52,-5.0023,5,209.47,0.09,10.32,10.02,2.64,7.53,14.55,0.19
-20.5883,-84.1898,2,376.07,0.03,8.48,27.37,2.95,18.26,16.26,0.17
64.2872,92.1663,3,341.05,0.04,14.77,45.69,2.6,18.12,27.13,0.2
88.7249,19.6127,2,219.11,0.04,7.95,34.67,0.69,6.83,20.71,0.12
82.8351,9.9319,1,127.34,0.03,7.48,18.35,0.63,8.98,17.31,0.08
80.4861,-48.633,3,377.18,0.08,16.17,15.53,2.35,22.46,6.64,0.1
84.5762,109.0763,5,118.48,0.06,10.53,10.04,1.14,22.25,12.51,0.04
39.8576,178.1956,2,337.12,0.09,18.76,29.19,1.57,11.5,15.87,0.18
17.541,-18.9405,3,349.09,0.04,2.27,21.86,1.77,16.08,20.39,0.16
-57.6584,-131.954,4,112.43,0.04,1.29,33.66,2.51,24.29,23.72,0.02
3.5833,-26.0552,2,213.1,0.05,2.27,34.25,2.46,7.67,12.98,0.13
-63.7927,-168.865,4,186.96,0.03,18.2,19.2,0.66,12.54,8.99,0.2
-81.7359,75.0134,5,331.51,0.02,3.03,42.53,2.34,7.53,9.97,0.08
-58.9242,-102.7063,5,316.0,0.03,2.8,19.56,0.16,20.91,14.36,0.18
80.6315,93.7536,3,399.47,0.04,6.61,16.72,2.2,11.46,8.08,0.03
84.4308,169.9385,1,168.58,0.01,13.33,10.92,1.36,5.42,20.02,0.11
-74.0635,-156.7362,4,291.82,0.07,3.63,31.42,2.19,12.65,20.47,0.12
-75.4948,-117.6171,4,342.5,0.09,3.42,30.21,2.89,15.48,6.3,0.15
-45.0527,107.2136,4,243.35,0.07,19.5,11.26,0.86,12.83,8.04,0.19
69.3685,-13.2523,4,394.61,0.09,12.46,33.7,0.24,22.85,24.28,0.17
26.3434,-89.9132,1,305.96,0.07,19.36,19.74,0.42,12.93,24.48,0.1
47.4645,120.9461,1,310.46,0.03,18.49,32.17,2.97,7.55,15.51,0.16
-36.9943,171.4079,1,159.45,0.02,19.87,26.92,2.29,11.68,17.78,0.02
25.9173,-122.4164,3,293.91,0.04,15.16,21.05,1.47,7.02,22.71,0.03
69.3943,-24.134,1,312.09,0.02,7.09,39.73,0.58,24.81,28.46,0.1
-1.7844,83.8567,3,395.97,0.07,13.05,39.12,0.47,13.53,19.48,0.19
-66.5226,43.8143,2,300.02,0.02,9.21,34.88,1.92,17.04,17.21,0.05
-54.408,-62.7395,4,276.15,0.02,9.64,21.52,1.26,8.63,8.3,0.17
-56.3026,-166.9169,1,343.98,0.06,19.7,45.12,2.58,12.52,25.83,0.06
-10.7897,130.8626,1,224.89,0.08,15.2,30.4,1.96,23.98,21.16,0.06
32.1853,147.0315,2,278.52,0.04,10.86,55.61,2.86,17.31,7.27,0.06
-2.5158,-38.0301,3,378.4,0.08,17.24,56.25,2.4,21.25,27.56,0.16
77.6781,135.1983,5,229.34,0.09,12.73,40.5,0.31,16.1,24.54,0.17
85.5412,-1.6576,1,313.28,0.04,16.06,32.83,2.51,19.03,29.17,0.09
87.7519,-121.0089,3,113.95,0.1,17.49,25.69,1.58,13.08,27.54,0.07
-52.9863,-124.3991,1,339.21,0.07,9.33,50.49,2.09,14.15,28.01,0.02
-70.6882,105.7846,3,306.73,0.08,9.29,12.39,1.56,18.18,11.74,0.18
-63.1116,160.0939,4,155.88,0.03,5.14,53.24,0.83,21.08,11.03,0.16
-51.054,-128.8248,3,389.27,0.09,5.69,19.79,2.47,17.93,6.33,0.19
-17.78,-108.1001,4,279.21,0.08,1.43,31.91,1.98,21.96,27.07,0.1
-58.6879,-45.0294,1,388.3,0.08,3.64,58.53,0.15,19.62,17.41,0.03
-89.5888,61.8794,3,176.45,0.09,3.12,33.58,2.28,5.12,15.17,0.09
84.61,67.8822,2,169.21,0.03,6.5,39.56,1.15,7.61,29.59,0.18
-41.8744,136.4366,2,385.49,0.09,5.21,24.51,1.26,6.94,14.29,0.12
82.7538,117.2418,4,286.13,0.08,8.99,55.31,1.25,22.44,26.02,0.07
-71.2948,52.3648,2,370.39,0.01,13.0,55.3,0.48,13.76,8.1,0.12
-78.2707,-35.1565,2,311.41,0.06,8.86,34.85,2.5,21.16,11.6,0.09
32.6451,-15.5552,4,337.22,0.05,14.86,34.77,1.94,15.72,22.66,0.06
14.8663,54.4033,1,325.69,0.07,10.01,59.48,0.77,23.21,25.92,0.12
24.1908,129.4642,4,252.82,0.09,16.5,19.07,2.99,12.86,11.57,0.1
3.2705,-175.042,1,199.25,0.09,2.24,37.62,1.17,17.8,13.23,0.17
55.6729,-0.9115,2,309.99,0.09,15.3,31.13,1.54,5.37,13.04,0.18
-6.3489,6.0702,4,303.57,0.01,7.32,24.74,0.38,14.97,8.11,0.07
47.8313,-148.2965,4,126.77,0.05,18.07,39.78,2.34,15.82,22.99,0.07
54.1005,86.1809,4,176.42,0.01,14.14,36.86,2.35,16.96,13.34,0.1
16.3926,176.2541,1,109.45,0.02,3.78,21.67,2.16,17.71,23.22,0.1
-79.5549,-36.4832,5,180.13,0.03,4.28,28.32,1.75,16.39,9.22,0.12
24.2811,25.8898,2,389.98,0.04,12.0,20.74,1.61,13.05,11.57,0.06
20.9235,-129.852,1,387.16,0.07,8.63,59.33,2.5,10.36,28.45,0.19
-71.3211,-10.2121,1,101.6,0.07,9.97,16.05,1.48,7.43,28.61,0.19
56.0496,-109.0792,3,281.77,0.06,6.44,35.14,2.25,24.65,11.0,0.02
31.6887,-50.3595,3,155.14,0.05,11.56,26.37,1.52,16.3,8.97,0.15
-32.8588,143.8209,1,200.11,0.07,18.57,50.58,2.71,8.92,29.15,0.09
73.3268,-153.0227,1,112.63,0.05,12.79,47.26,0.94,22.41,8.68,0.2
78.8792,13.9203,5,330.38,0.03,1.07,29.49,1.86,6.11,22.42,0.1
21.4786,46.1599,4,388.41,0.07,6.81,26.17,1.67,8.38,19.27,0.1
78.1123,118.9617,1,278.49,0.02,10.4,15.62,0.34,17.33,14.38,0.07
-9.5104,-149.1461,1,135.44,0.09,17.27,54.42,0.12,18.71,10.55,0.05
-36.5591,20.7264,4,200.95,0.03,18.68,41.61,1.66,10.19,27.05,0.13
-15.5653,-8.5519,3,138.92,0.03,12.69,25.17,2.42,18.19,16.56,0.03
-69.9687,-44.4964,1,379.85,0.09,18.23,59.78,1.22,6.91,10.56,0.07
-45.3647,-55.5421,3,191.98,0.02,6.07,17.79,1.47,14.78,20.16,0.03
-38.4253,3.0404,4,193.49,0.01,6.49,27.98,2.78,19.39,17.22,0.18
41.3933,62.6,2,175.24,0.01,14.34,15.5,0.99,16.71,15.14,0.09
-52.5023,-50.9724,1,217.59,0.02,1.16,16.21,1.85,14.48,25.55,0.02
-81.6623,-107.0651,1,386.72,0.08,16.77,47.66,2.0,12.8,12.69,0.18
70.9596,30.449,4,301.43,0.02,13.65,21.36,2.8,21.6,26.17,0.04
-64.6188,125.9665,4,303.64,0.02,7.03,38.29,2.35,14.52,19.3,0.17
17.7585,120.0833,1,398.05,0.04,17.33,37.41,0.38,21.74,16.69,0.2
68.5027,-152.437,1,300.79,0.01,9.83,32.81,2.25,5.36,13.29,0.15
-46.1338,-39.5071,3,200.8,0.06,7.47,33.16,1.37,14.46,19.24,0.1
-15.1591,-148.7055,2,257.13,0.04,7.83,56.76,0.55,11.31,11.27,0.06
89.2186,115.0007,2,174.84,0.05,19.48,59.25,1.74,6.1,17.97,0.05
59.2662,101.1917,1,239.78,0.08,14.82,41.73,2.94,11.47,12.16,0.11
37.0226,-69.9702,2,287.65,0.05,18.61,50.78,2.12,19.21,28.53,0.12
-10.1059,-125.6432,5,129.43,0.02,18.66,11.34,1.72,24.82,17.76,0.2
-31.6849,-59.6056,2,259.97,0.04,3.46,45.35,0.93,23.13,14.56,0.09
-56.9911,92.118,1,266.69,0.09,16.67,40.31,1.58,22.52,29.5,0.18
-17.7578,-101.1178,4,259.85,0.08,13.64,40.68,1.44,13.24,29.49,0.06
-36.1316,34.8738,4,263.08,0.06,15.57,36.15,2.82,5.02,8.57,0.09
28.142,72.08,4,218.07,0.07,7.93,54.16,1.92,5.6,8.26,0.16
63.9668,23.9913,5,374.49,0.08,13.53,14.11,1.77,14.9,24.04,0.11
-53.7306,164.1652,4,388.13,0.09,15.94,32.49,1.62,10.61,29.24,0.2
0.7853,-13.7145,5,391.84,0.06,2.59,40.38,2.27,23.56,10.7,0.05
69.3707,-137.2234,1,364.82,0.04,10.68,35.86,1.65,13.35,12.17,0.03
-0.4742,-12.4643,2,116.09,0.04,16.33,13.83,1.93,20.36,11.49,0.06
-8.7774,55.3237,4,311.47,0.07,11.21,28.95,0.15,9.58,10.35,0.15
-82.2217,-95.1985,2,109.72,0.04,6.29,51.71,0.91,6.75,23.69,0.12
-23.3853,-134.619,1,106.84,0.07,19.81,58.42,2.09,11.45,21.84,0.01
-69.4503,-147.8431,2,224.89,0.04,10.64,22.63,1.66,17.27,16.01,0.07
0.993,-118.9406,4,269.91,0.05,12.49,52.97,1.2,10.94,10.3,0.17
-33.4544,121.0618,1,213.62,0.09,5.27,39.9,0.3,21.08,11.84,0.02
-3.2217,-108.636,5,210.05,0.07,4.73,10.48,1.08,5.93,28.11,0.11
-45.546,-79.3072,1,198.83,0.04,12.7,43.15,2.96,14.61,26.02,0.09
-68.7553,-16.0835,2,215.76,0.01,5.7,14.08,0.52,6.55,7.41,0.01
24.4441,-160.2993,3,233.6,0.05,8.88,52.3,0.48,16.42,23.16,0.09
-6.0956,-46.9944,1,113.1,0.06,19.93,59.85,2.78,20.55,28.2,0.17
-56.5823,88.5786,2,259.07,0.09,15.55,38.66,1.62,11.41,20.6,0.06
-10.3456,40.9335,1,187.65,0.07,1.02,26.06,0.22,5.74,16.49,0.14
47.8296,-4.0725,5,118.8,0.09,10.22,59.79,1.36,22.28,9.38,0.17
